gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.05.462	0.12011704937776026	0.3111026614334799	0.9915661112602391	0.014746748093555676	5846	4318	2653	4917
evm.TU.05.463	1.5621487784181771	1.632412028532764	8.93483702618629	0.8280892231931495	14712	14392	10763	15829
evm.TU.05.464	0.09816884650631139	0.24940100249025926	0.567137171265229	0.009487139076217357	4620	2824	1424	3440
evm.TU.05.466	0.276287618228326	0.48623881149536424	1.3914558268188209	0.05861244228737073	9982	7449	3749	9119
evm.TU.05.467	0.08018592818168378	0.291396817526632	1.9966657360739744	0.008748878406228403	3417	3840	5044	3204
evm.TU.05.469	0.5281555140268466	1.1139747537745175	9.925294217254242	0.20219905373322003	11978	12594	11101	12082
evm.TU.05.47	0.19639581690523125	0.6392016389759224	8.347126134390388	0.04766241505531793	8445	9345	10519	8592
evm.TU.05.471	1.1951815980658527	1.4935552766232976	11.296126296822337	0.6314197687552887	14130	13845	11506	15199
evm.TU.05.472	0.495084520182461	0.8560462009452648	3.287479419541559	0.1394621402781136	11725	11145	6987	11152
evm.TU.05.474	0.1852825586751053	0.588947668433377	6.693352742695787	0.04186440044731439	8185	8799	9742	8249
evm.TU.05.475	0.22370262960182588	0.5148456077159009	1.6219493745030904	0.03945950151664507	9083	7872	4274	8099
evm.TU.05.476	0.03123598891484489	0.11921237586250798	0.3434136239867664	0.0013401154983845455	265	253	672	175
evm.TU.05.477	0.28893007650223423	0.4598601457668034	0.7617451154086858	0.04990000235509149	10165	7094	2007	8715
evm.TU.05.479	0.29366922860344674	0.5882109503222409	2.295818476922839	0.061717125970840524	10227	8790	5555	9271
evm.TU.05.48	0.02847600233624996	0.11827015573276138	0.4764903690463497	0.0012251290038845684	180	244	1123	152
evm.TU.05.480	0.21925491127441338	0.7042656742946929	27.586068226402947	0.07238111593451156	8999	9922	13797	9668
evm.TU.05.482	1.6221200083388665	2.024396146043295	59.29901553084885	1.2981316501365876	14999	15111	15131	16420
evm.TU.05.487	1.2048944606992944	1.5449327484035302	12.36196778931398	0.5643468077585295	14148	13976	11790	14939
evm.TU.05.49	0.3247410720037073	0.837615562813861	35.54587726893732	0.1497143623762785	10586	11000	14326	11328
evm.TU.05.493	0.03293234115326901	0.1588657889875838	2.4722704344820943	0.002142422580698442	311	734	5846	433
evm.TU.05.495	0.19411665692775693	0.5630332521443214	8.553279864757283	0.05045149506264031	8393	8477	10626	8745
evm.TU.05.498	0.08097322782326066	0.1958961639665515	0.939493361932354	0.008917197870809735	3469	1486	2509	3250
evm.TU.05.499	0.8757037849950633	1.1734625500560913	0.88815746864911	0.1374221162846648	13370	12872	2364	11116
evm.TU.05.5	0.07032074187598057	0.2075076915972729	0.43822355267422675	0.005043849334402242	2728	1754	988	1731
evm.TU.05.501	0.21396274924585323	0.45183678072491534	0.9830885017466069	0.03326310448005295	8876	6984	2630	7599
evm.TU.05.502	0.12708634587639495	0.540990567400463	38.110646584661325	0.031980568877731444	6174	8210	14454	7484
evm.TU.05.505	0.8659573610020925	1.3336493657959285	25.90083899186553	0.555805963411116	13333	13430	13659	14888
evm.TU.05.506	0.5212806140824228	1.0370527995824064	6.191217202318184	0.1684529846434341	11917	12246	9443	11609
evm.TU.05.507	0.2740463191779312	0.3940438560860631	0.7245914420368562	0.05343149764352426	9952	6036	1891	8891
evm.TU.05.508	0.2704626818722585	0.5542091470461349	1.3908918780394675	0.04763409839534945	9906	8384	3745	8589
evm.TU.05.509_evm.TU.05.510	0.0629010316839512	0.15890932167038874	0.2649317400331129	0.004137240776005647	2155	737	445	1299
evm.TU.05.51	0.24507984497142665	0.7979716069182501	143.7755033226633	0.12388328304192181	9476	10697	15954	10865
evm.TU.05.512	0.05430551680744024	0.20432315011231827	1.4939866575923626	0.0045650469196526515	1520	1683	3988	1512
evm.TU.05.513	0.45248909455081976	1.0742150371627504	9.473676855192995	0.15506669305828066	11544	12416	10940	11395
evm.TU.05.516	0.0912214795942795	0.2789394744748752	1.4943302475496165	0.010635304462671755	4157	3549	3991	3776
evm.TU.05.517	0.10070146731173384	0.320717796984174	2.4080907158135414	0.013742913201311357	4781	4549	5734	4664
evm.TU.05.519	0.7687968907172195	1.4085228117820128	189.78881124342706	0.6872713135938856	12940	13657	16114	15430
