gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
novel_gene_2924_5bd9a17a	0.22336036010746355	1.0492272270308236	640.4659235857931	0.12134858916718702	9170	12380	16488	10874
evm.TU.01.3032	0.4054000479008712	1.0128447962720133	639.5634849827063	0.3623000744535682	11342	12218	16487	13651
evm.TU.03.658	0.21614113411558744	1.3422467306796713	625.7918783699643	0.10290423165676447	9016	13500	16486	10521
novel_gene_4006_5bd9a17a	0.3448319022351405	1.7782603942980464	623.3211938855217	0.20445809176929666	10863	14777	16485	12136
novel_gene_1143_5bd9a17a	0.793718547753534	1.1562906320155186	623.1779402174546	1.0557535964429725	13049	12851	16484	16175
evm.TU.10.1380	0.13520761649195379	0.8505830609040315	619.1752206188953	0.04914764069134402	6637	11248	16483	8795
novel_gene_3384_5bd9a17a	0.45294600000808377	0.8595103914776774	613.323128291965	0.4602806920227627	11590	11318	16482	14323
evm.TU.08.1049	0.3000660017769776	1.2397910472759717	613.2893559905016	0.17611502069572846	10377	13199	16481	11758
evm.TU.01.2279	0.7127283484402765	1.5137335048100449	605.1621375866637	0.6830560487955325	12848	13953	16480	15370
novel_gene_3036_5bd9a17a	0.34618650002375734	1.6292664769970182	597.4955216491765	0.20905462896500288	10881	14423	16479	12188
evm.TU.02.2351	0.5594326821272829	0.9424433001340318	596.6671234112857	0.6618012807714265	12229	11852	16478	15298
evm.TU.01.2805	0.34616009143852433	1.381292759731203	595.7943564706477	0.23287446339151738	10880	13615	16477	12445
evm.TU.03.1678	0.0724487898286983	0.5035484930736518	594.7223498509887	0.01697769890277908	2976	7838	16476	5525
evm.TU.02.2352	0.15431830972469013	0.9717944354816954	584.7046583324676	0.06057514188656548	7363	12026	16475	9331
evm.TU.04.2052	0.4112544002848454	1.8174641032309766	577.7789706981721	0.2793606206990606	11368	14839	16474	12924
evm.TU.01.559	0.22797013301949468	1.036027568547251	574.8547282288035	0.12734240693598933	9259	12315	16473	10982
evm.TU.08.836	0.16132929729645668	1.2132926938690642	571.3349758143107	0.06180182676925488	7583	13084	16472	9383
evm.TU.10.1934	0.2968150270777201	1.3457061634934468	570.7553408076226	0.18244795004384223	10328	13521	16471	11850
evm.TU.02.1659	0.32149761611205974	1.2925400454121727	567.2079952235042	0.20512012040524594	10598	13361	16470	12145
evm.TU.07.1594	1.4307733153564568	2.3833193493245792	566.6255389603309	1.3088371827696599	14452	15412	16469	16415
evm.TU.06.793	2.4494897427831783	2.449489742783178	565.7655104739231	2.3748053184204734	16347	15756.5	16468	16623
evm.TU.03.1530	2.449489742783178	2.449489742783178	563.7277117121434	2.575453389945399	15753	15756.5	16467	16626
novel_gene_1313_5bd9a17a	0.3236679729685926	1.7578548676418335	561.9562843846938	0.18175403112140698	10636	14736	16466	11839
evm.TU.02.595	0.09502371306886996	0.6813415635883029	561.4502483059237	0.026466824538928083	4520	9891	16465	6996
evm.TU.08.24	0.28026720563091645	0.8132566038399504	555.4138469482225	0.19615308780708293	10113	10970	16464	12033
evm.TU.05.1613	0.9066438401938731	1.942787065025637	554.0663513402849	0.9558937356666801	13514	15022	16463	16025
evm.TU.02.2394	0.3050272199497157	0.8627125373347944	551.3970209125317	0.22731373185216336	10439	11346	16462	12382
evm.TU.08.936	0.36225165626329203	0.7707979450074884	550.9543123552413	0.31706331765631485	11020	10651	16461	13282
evm.TU.02.1406	0.2691365561937745	1.1229705738557447	550.3740786788477	0.15549060551791355	9962	12710	16460	11437
evm.TU.07.37	0.33045915183772656	0.828282562188629	549.5864083621225	0.25773102022876415	10703	11094	16459	12730
novel_gene_622_5bd9a17a	1.3688342307101518	1.8672293922711605	547.4675080681559	1.6061007366188746	14415	14901	16458	16545
novel_gene_3161_5bd9a17a	0.2175017052471613	1.437436482428788	545.4458301766032	0.09795088690905228	9048	13786	16457	10405
evm.TU.05.1614	0.2629846971198433	0.6913040492620256	544.4269544025879	0.1789095878841615	9871	9972	16456	11803
evm.TU.02.2487	0.32697745085233254	1.1016316589985964	535.8412539945856	0.218152643859017	10669	12619	16455	12278
evm.TU.06.1969	0.044251761593365066	0.3364539342996889	532.6357821343872	0.00707922929067403	855	5095	16454	2673
novel_gene_3154_5bd9a17a	0.30706629801081436	1.6559161730809115	526.0900369671434	0.16706023762060745	10466	14508	16453	11614
evm.TU.07.1315	0.1625403436479094	0.7180150545185987	525.5308747894333	0.07269703236926976	7621	10187	16452	9742
evm.TU.06.1498	0.14599039637300265	0.7928599811575593	517.7126338302369	0.05745906315888993	7067	10815	16451	9187
novel_gene_2697_5bd9a17a	0.34288675309037453	1.7916286002982849	515.0717461522698	0.19976132111624706	10836	14798	16450	12091
evm.TU.08.1310	0.16132941695246183	1.3491936299826055	511.6918756846191	0.05198577123032366	7584	13535	16449	8940
evm.TU.09.6	0.17896380001445988	0.7231172502635783	507.1557150615521	0.08547088513147819	8106	10238	16448	10131
novel_gene_92_5bd9a17a	0.4154155037417107	1.8893190929813741	506.3179503527846	0.2625283360238429	11395	14937	16447	12767
evm.TU.01.114	0.6174624549694709	1.49805287503493	505.2413420582269	0.5593907502701342	12547	13920	16446	14871
evm.TU.10.1404	0.32077490000595127	1.5105918738638338	505.0881390852483	0.17480461207726505	10589	13948	16445	11748
novel_gene_1073_5bd9a17a	0.16611091169766548	0.817028356389913	502.10445130528643	0.0693142238156848	7737	11004	16444	9652
evm.TU.10.1248	0.22586301242554224	1.0728370735846617	501.97521369598013	0.11824606231289625	9215	12494	16443	10813
evm.TU.09.518	0.3236908534891247	0.9958609628173632	496.9278357496836	0.23331954854555975	10637	12149	16442	12448
evm.TU.06.1713	0.1631546452198185	0.7730864662852476	496.48076893086073	0.0718767609371133	7649	10669	16441	9719
evm.TU.02.2909	0.20129975578074136	0.8472840304089921	493.14536289846967	0.09310346126458421	8679	11227	16440	10296
evm.TU.08.1145	0.35065547838937955	0.9180710950336344	492.6471553090723	0.2816334181094008	10919	11694	16439	12942
