gene_ID	coefVar.logTPM	coefVar.TPM	relVar.TPM	relVar.logTPM	rank.CVlogTPM	rank.CVTPM	rank.varTPM	rank.varlogTPM
evm.TU.03.1098	0.1669637916078999	0.30414592273724567	0.46297331767097855	0.020655302428912104	7754	4309	1025	6195
evm.TU.03.11	0.02541846623379316	0.12481864963119685	2.771914142126223	0.0014361303466547952	113	275	6407	180
evm.TU.03.110	0.9379546021738571	1.3163615576526813	5.602044471946944	0.3634343277721242	13581	13428	9208	13658
evm.TU.03.1100	0.47386889794157666	0.7617001963848214	37.6367953962627	0.3135937692354119	11659	10582	14504	13250
evm.TU.03.1101	0.07305807444042303	0.248026501085668	1.431582754035863	0.007180085473229819	3018	2887	3829	2700
evm.TU.03.1107	0.05461399207693006	0.28484203579622885	14.790819755066197	0.006644368961436314	1606	3828	12432	2492
evm.TU.03.111	0.1967104148423685	0.44801273868282654	0.9989186555360587	0.028646546554576442	8552	7117	2663	7256
evm.TU.03.1111	0.09557584488758843	0.31736487429178123	4.116446136877017	0.014127106368763551	4560	4639	7967	4869
evm.TU.03.1112	0.6924599850530841	1.247129740724845	26.487054200562564	0.415759331870623	12809	13221	13815	14033
evm.TU.03.1113	0.04847452252821537	0.16615234544644597	0.9045006343617882	0.0035619487662848556	1155	842	2392	1033
evm.TU.03.1115	0.24145343348550796	0.814540247209201	31.907502886718014	0.08257715073006167	9500	10983	14184	10046
evm.TU.03.112	0.09239306739467547	0.33475813836273616	7.201037766181308	0.014916703128110278	4344	5058	10108	5059
evm.TU.03.1124	2.4494897427831783	2.4494897427831783	0.44151386704456813	0.151424855265915	16336.5	16351.5	943	11381
evm.TU.03.113	0.5234239816694625	0.5354007669329138	2.2732656457956124	0.21149148211520968	11994	8281	5592	12214
evm.TU.03.1136	0.08179685286453026	0.3065585157500677	2.8815299084500827	0.009824879424345618	3636	4375	6557	3644
evm.TU.03.1138	0.1695706676761187	0.5721053070991835	41.73367633581496	0.056972994745944305	7851	8751	14667	9160
evm.TU.03.114	2.4494897427831783	2.4494897427831783	12.84571079768626	1.098440440191553	16336.5	16351.5	11998	16230
evm.TU.03.1143	0.9555383059470087	1.1490261281454102	3.666149623435203	0.32521718518005016	13622	12822	7529	13374
evm.TU.03.1145	1.2011920387586836	1.6009380159903837	14.651352394456609	0.624442754738988	14153	14322	12408	15138
evm.TU.03.1149	1.0994742302798741	1.1049204529253864	3.883714824155043	0.4668170354900515	13798	12628	7764	14355
evm.TU.03.115	0.04473446019330006	0.19758988510047226	2.116776031215548	0.003448483255379599	887	1541	5300	982
evm.TU.03.1152	0.050651774515752916	0.16666343723145471	0.6733655752615078	0.003566473522305954	1315	849	1686	1039
evm.TU.03.1153	2.4494897427831783	2.4494897427831783	0.23213507896458319	0.08862802075991358	16336.5	16351.5	317	10185
evm.TU.03.116	0.11112131052118364	0.30587624942350394	2.727891215173176	0.017876223914521486	5454	4357	6345	5705
evm.TU.03.1161	0.0502635217504263	0.1573815862374929	1.7887957913624695	0.00460144554249926	1289	679	4646	1575
evm.TU.03.1162	0.07132103453266221	0.2270841139032928	1.3856017828688956	0.007243366888555243	2897	2314	3717	2734
evm.TU.03.1166	0.3110767443243571	0.7521664346487471	24.851973684920416	0.13571543062085997	10509	10509	13682	11125
evm.TU.03.1169	0.02791061782225253	0.08298353292312487	0.11429827005710594	9.6237104446791e-4	155	41	93	82
evm.TU.03.117	0.3058846602913923	0.8409566677866676	6.845201720999979	0.08424331262720243	10450	11184	9937	10094
evm.TU.03.1172	0.4268512928265198	0.8354166722182647	3.0009974758595526	0.10716477051463748	11464	11144	6712	10610
evm.TU.03.1175	0.6237568450444891	0.8836971982937394	62.92429349470402	0.5260447323243178	12581	11484	15259	14687
evm.TU.03.1179	0.3013864001066557	0.9903013141428636	81.76585249457854	0.14449506081164848	10389	12121	15536	11262
evm.TU.03.118	0.26322074808051876	0.5554863516345837	4.915118645377426	0.07442321102301336	9875	8555	8692	9816
evm.TU.03.1180	0.19825051093511117	0.3886062001437449	0.593637586219591	0.026093979048659646	8597	6134	1436	6952
evm.TU.03.1183	0.04786992775331603	0.18343067072214136	2.0764159950943433	0.004065602853229886	1107	1215	5210	1289
evm.TU.03.1185	0.19808763408354385	0.31287756901960434	0.40318743465742996	0.026099738592582855	8594	4525	818	6953
evm.TU.03.1186	0.10786149997662514	0.3147852236470275	2.141733775283717	0.015374039705431726	5289	4574	5353	5163
evm.TU.03.1188	0.1248888155588938	0.3853943751204993	3.407978652326617	0.02084149290144462	6155	6070	7231	6227
evm.TU.03.1189	0.34573053858210906	0.6541097342804775	18.296606520949865	0.15330038674206012	10872	9640	12983	11410
evm.TU.03.119	0.17979630529986582	0.6105935506685563	26.357245118872104	0.056140176067626335	8119	9194	13804	9123
evm.TU.03.1192	2.4494897427831783	2.449489742783178	4.988193208886729	0.6885142444068121	16336.5	15756.5	8750	15388
evm.TU.03.1193	0.23954751649122558	0.7284991516948567	18.850878875279744	0.0791444798855795	9466	10290	13042	9961
evm.TU.03.1194	1.3645403394501714	1.4741156247201654	4.747457087571745	0.549347552597792	14413	13862	8559	14820
evm.TU.03.1196	2.4494897427831783	2.449489742783178	4.242856543143784	0.5213501782893616	16336.5	15756.5	8103	14670
evm.TU.03.12	0.05996160754410071	0.18060564980291002	1.1124805571210388	0.0054802359076512866	2024	1147	2981	1984
evm.TU.03.120	0.060571906284984336	0.37358221846883194	25.11968107666726	0.008103336934568177	2079	5838	13706	3041
evm.TU.03.1206	0.045712729254807974	0.13016467987676822	0.28430180324521376	0.002579252093938418	946	322	454	585
evm.TU.03.1208	0.25648567745597856	0.41608486535786354	0.5612147698042228	0.03582426381914635	9769	6624	1341	7932
evm.TU.03.121	1.337614793850041	1.5764828458593463	10.244252849796117	0.7003540220907781	14383	14233	11309	15428
evm.TU.03.1211	0.16497611118376387	0.6311430584729464	8.751665099661858	0.03446874485474312	7700	9399	10817	7850
evm.TU.03.1212	0.1635289816286149	0.32560278577811275	0.44428176434201505	0.01771414664222358	7663	4857	956	5680
evm.TU.03.1213	0.15613214706633363	0.9604810995930909	73.40941656780173	0.04251511191695826	7420	11960	15439	8399
evm.TU.03.1215	0.05456634815531421	0.17657206319578522	0.5608348578033098	0.003764200520067914	1604	1056	1340	1144
evm.TU.03.1218	0.07152163380243572	0.33822885271519293	9.894596006688847	0.009693739600535125	2909	5136	11198	3600
evm.TU.03.1219	0.38722363757332573	0.9215829129528205	25.015659017808897	0.1867276881183786	11227	11715	13695	11912
evm.TU.03.122	0.09428392053992235	0.20210339386379056	0.2709059878609914	0.0076717525918120946	4478	1660	420	2894
evm.TU.03.1220	1.0756886572923152	1.7072583583130025	13.678922295439147	0.5124386132339775	13764	14629	12197	14623
evm.TU.03.1221	0.21821755006076154	0.6341706161535	11.712059206618145	0.061491341987029075	9064	9430	11723	9371
evm.TU.03.1225	1.356674938707352	1.6302530642521242	3.5722406095874684	0.4263813509057916	14402	14428	7436	14094
evm.TU.03.1226	0.10875292207342917	0.26216909759705026	0.6801110380706084	0.011702735611783734	5332	3254	1711	4227
evm.TU.03.1227	1.2139174309819174	1.434013857595595	11.28136337906006	0.6322328902879101	14194	13772	11606	15167
evm.TU.03.1228	0.0677746474256418	0.19645966324273073	0.6463276048951759	0.00567309945020544	2632	1515	1603	2079
evm.TU.03.1229	0.19700185770648798	0.46059692813878167	2.61690107820125	0.041117149853080376	8566	7279	6156	8311
evm.TU.03.123	0.05986742901325975	0.24709054675795145	3.5111603419679396	0.0062032734490512645	2013	2856	7364	2317
evm.TU.03.1230	0.03938764422663311	0.1592418421666749	0.8972092185770854	0.002399186219880957	587	711	2376	506
evm.TU.03.1237	0.054692785852183144	0.21082997844380705	1.130973015734734	0.004166687900042793	1613	1889	3044	1336
evm.TU.03.1248	1.5551676071758533	1.6406151080857476	34.43250172985508	1.1117771686193152	14648	14468	14338	16244
evm.TU.03.125	1.5759539923447685	1.700076612886756	48.28699554160531	1.1580780234224095	14829	14608	14899	16297
evm.TU.03.1251	0.2932270028499702	0.5379555322225743	2.8576704565119644	0.08007546475871452	10286	8319	6524	9979
evm.TU.03.126	1.2759946242168063	1.467598433337072	15.431067972011224	0.7837660301498913	14315	13843	12562	15687
evm.TU.03.1262	0.09014634251213566	0.288251398834564	1.639494660860147	0.010485652656053567	4188	3926	4317	3851
evm.TU.03.1264	2.4494897427831783	2.449489742783178	2.5910245506890863	0.5358038149739798	16336.5	15756.5	6121	14754
evm.TU.03.1265	0.08642884041844326	0.28338020448314466	2.5233363838976337	0.011069407604884014	3956	3786	6010	4018
evm.TU.03.127	0.030241433096757267	0.15462478994533851	3.2837921019431344	0.0019440529567726272	214	631	7081	335
evm.TU.03.1271	0.09562732280156097	0.38355667592292586	8.957347033935203	0.01596557712468332	4564	6027	10888	5299
evm.TU.03.1276	0.10609566552605038	0.43678469519458085	5.90435214933789	0.015980030994966962	5187	6960	9375	5305
evm.TU.03.1279	0.07618272794011083	0.26614766311052646	2.5730441308604735	0.00897931347029883	3232	3357	6096	3358
evm.TU.03.128	0.2479269161709154	0.4526790114796999	0.8444615536926751	0.03937623129094496	9610	7182	2212	8195
evm.TU.03.1280	0.07169289246459634	0.27909036504283086	4.702123218391433	0.009046267612622583	2921	3676	8521	3384
evm.TU.03.1286	0.07001473147565442	0.2565419833438076	2.1953678381092088	0.007422355939318698	2799	3101	5441	2791
evm.TU.03.129	0.29382018336310756	0.7597635317118022	13.709056712812297	0.10584780501610497	10290	10570	12205	10575
evm.TU.03.1294	0.3436787722240189	0.8907798523381306	49.0359727306983	0.17611989038013395	10844	11525	14922	11759
